,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg,goals_avg,shots_avg,hits_avg,pim_avg,powerPlayOpportunities_avg,powerPlayGoals_avg,faceOffWinPercentage_avg,giveaways_avg,takeaways_avg
636,2018020637,2019-01-05,Senators,3,Wild,4,H,A_reg,0,"2019-01-05 - Wild 4, Senators 3",Ottawa Senators,60.0,-4.377736085053158,10.752970606629141,-6.1496060037523606,-3.6610381488430264,8.647279549718569,-6.93766729205754,-2.8792995622263966,8.04565353345841,-8.317229518449018,0.22326454033771137,1.1550969355847402,-4.575691056910571,-0.12081300813008067,0.4452845528455276,-5.527004377736077,-1.0675422138836765,6.493433395872422,-7.563889931206987,-0.6610381488430264,2.989993746091308,-8.583608505315823,-0.06816760475297023,2.4102564102564106,-8.251544715447167,0.1944965603502189,0.3946216385240775,-3.3273671044402917,2.569249530956853,3.075616010006243,-0.4065040650406502,3.5034396497811144,-6.670850531582239,-0.8080050031269543,1.242651657285803,-7.562482801751116,-0.01813633520950597,0.5247029393370857,-7.00312695434647,0.39475922451531886,-4.825584740462787,-3.114446529080677,5.223889931207005,-7.132607879924969,-2.4402751719824884,4.626641651031896,-10.86648530331459,0.051907442151344574,0.14071294559099434,-2.491469668542848,1.5976797998749221,0.8205628517823698,1.6424765478424028,-0.5660600375234708,0.01080863039399671,2.105691056910567,0.22326454033771137,-2.8792995622263966,0.7554721701063158,1.3101938711694814,0.15134459036898074,-0.008130081300812941,-0.4490306441526002,5.702313946216385,0.4709193245778618
637,2018020638,2019-01-05,Bruins,2,Sabres,1,H,H_reg,1,"2019-01-05 - Sabres 1, Bruins 2",Boston Bruins,60.0,3.9024390243902474,-2.3414634146341413,2.8868292682926793,2.463414634146339,-2.146341463414629,2.717073170731716,0.6585365853658516,-1.7317073170731696,2.0234146341463344,0.07317073170731714,-0.19512195121951192,2.1087804878048786,0.17365853658536556,-0.14341463414634115,2.7863414634146224,1.2439024390243887,-0.7073170731707314,2.467317073170733,0.6341463414634152,-1.4634146341463428,5.035121951219523,0.39024390243902474,-0.6341463414634152,3.4426829268292494,0.07317073170731714,-0.14634146341463405,-3.3502439024390256,-3.5087804878048807,-0.7726829268292619,0.6097560975609753,0.7560975609756095,0.25121951219514216,0.12195121951219434,0.6829268292682933,-1.7087804878048871,-0.024390243902439046,-0.3902439024390243,9.22804878048781,-1.8175609756097568,6.393170731707329,2.7073170731707314,0.12195121951219434,2.6665853658536633,-0.463414634146341,-1.414634146341463,2.241707317073164,0.0,0.31707317073170727,-8.251951219512193,-0.22341463414634122,-2.1512195121951265,-0.19951219512194918,0.11365853658534775,-0.0008536585365856997,-0.19512195121951237,0.07317073170731714,0.6829268292682897,5.756097560975608,2.8292682926829267,0.12195121951219523,0.3170731707317074,1.902439024390219,0.9512195121951237,2.7560975609756104
638,2018020639,2019-01-05,Maple Leafs,5,Canucks,0,H,H_reg,1,"2019-01-05 - Canucks 0, Maple Leafs 5",Toronto Maple Leafs,60.0,11.402272727272724,2.8227272727272705,4.045431818181811,7.756818181818183,4.1977272727272705,2.4893863636363704,3.081818181818182,1.6840909090909086,1.4653863636363837,0.7886363636363636,-0.26590909090909065,9.746886363636385,0.7246590909090909,0.037636363636363246,6.2533181818182015,7.9272727272727295,-0.7409090909090885,7.865068181818188,3.9727272727272727,-0.4090909090909083,9.642795454545457,2.2613636363636367,-1.2681818181818185,10.8659090909091,0.5159090909090909,-0.002272727272727204,6.745999999999995,0.7646136363636344,-3.8830681818181887,3.954545454545455,-0.331818181818182,7.068727272727287,1.6431818181818176,0.4772727272727266,4.211772727272724,0.21363636363636374,-0.22045454545454546,8.666909090909094,0.02263636363635868,2.0852500000000305,3.031818181818185,3.1499999999999986,0.5228409090909025,-0.4772727272727266,1.8000000000000007,-4.314636363636367,0.07727272727272727,-0.12045454545454543,12.3675,0.8535909090909097,1.428477272727278,1.606454545454545,0.8775227272727335,0.024925000000000086,-1.375,0.7886363636363636,3.081818181818182,-5.097727272727273,-3.1886363636363635,-0.5704545454545453,0.03409090909090906,4.51250000000001,4.447727272727273,3.1090909090909085
639,2018020640,2019-01-05,Canadiens,1,Predators,4,H,A_reg,0,"2019-01-05 - Predators 4, Canadiens 1",Montreal Canadiens,60.0,4.875725900116144,3.9378629500580757,-0.01278164924506342,1.2009291521486603,2.304297328687575,-0.8551509872241638,1.6724738675958193,2.2630662020905916,-0.7504006968641335,0.12195121951219523,0.5743321718931478,-4.975522648083626,-0.0020092915214862117,-0.02277584204413552,0.050058072009314,1.8890824622531923,1.6620209059233453,-0.626591173054571,1.0929152148664336,0.7740998838559818,0.1453484320557621,0.7810685249709639,-0.13704994192799091,2.1333623693379664,0.3513356562137051,0.17770034843205562,1.7772473867595906,1.7512253193960525,-3.383977932636455,0.7961672473867587,0.8879210220673635,-1.4388617886178707,0.36933797909407673,0.4796747967479673,-1.8601103368176553,-0.19628339140534257,0.40998838559814166,-7.7791463414634165,-2.111893147502908,-2.35542392566785,3.288617886178862,2.8234610917537744,0.35912891986060913,0.3623693379790929,1.93089430894309,-2.157317073170745,0.012775842044134733,-0.013937282229965153,0.9002787456446057,0.17820557491289302,0.9178106852497194,-0.31156794425086964,-1.231695702671331,-0.015426829268292419,1.633565621370499,0.12195121951219523,1.6962833914053377,9.624854819976768,0.6173054587688735,-0.03948896631823473,-0.06097560975609756,-4.206387921022056,1.0760743321718937,-0.6823461091753771
640,2018020641,2019-01-05,Panthers,3,Blue Jackets,4,H,A_OT,0,"2019-01-05 - Blue Jackets 4, Panthers 3",Florida Panthers,60.3,3.8705128205128148,0.34487179487179276,1.5773782051281913,1.6961538461538481,0.7064102564102583,0.48293589743588683,2.280769230769234,0.3435897435897459,1.265256410256427,-0.06987179487179462,0.41153846153846185,-3.267576923076902,-0.16475000000000062,0.040166666666667794,-1.3501987179487216,0.17051282051282257,-0.38782051282051455,0.28105128205129404,-0.967307692307692,0.37692307692307736,-2.782692307692301,-0.9089743589743593,-0.4717948717948719,-1.165987179487189,0.09038461538461551,0.11987179487179489,-3.2462051282051334,0.933089743589747,-2.5061089743589804,1.1378205128205146,-0.7647435897435901,1.7580897435897498,0.23012820512820475,-0.9660256410256407,2.3386282051282024,-0.1512820512820514,0.050000000000000044,1.8324871794871598,-3.284567821067821,-2.422115384615367,3.8621794871794854,1.039102564102567,2.649198717948728,2.807051282051283,1.4551282051282044,2.064262820512816,0.11474358974358978,0.16410256410256407,-4.594185897435899,0.1958525641025637,-1.2081538461538486,-0.8353333333333346,-1.0655192307692545,-0.019011538461538136,-0.36153846153846203,-0.06987179487179462,2.280769230769234,1.7993589743589737,1.2102564102564104,0.6166666666666667,0.6256410256410255,0.004615384615377138,6.267307692307692,1.6673076923076913
641,2018020642,2019-01-05,Blues,3,Islanders,4,H,A_reg,0,"2019-01-05 - Islanders 4, Blues 3",St Louis Blues,60.0,2.6774628879892006,-2.5175438596491233,2.180107962213228,2.141700404858298,-1.895411605937916,2.490141700404884,1.8387314439946003,-0.7584345479082302,2.346923076923069,-0.13292847503373828,0.6734143049932522,-7.651045883940611,-0.1460728744939268,-0.13695681511470825,0.014149797570837563,0.8178137651821871,-0.3286099865047234,1.1240890688259242,-1.645748987854251,-1.0350877192982448,-1.0196693657220024,-1.619433198380567,-0.8866396761133615,-2.0887584345479198,-0.3744939271255061,0.379217273954116,-12.416632928475046,-3.5558299595141705,-5.4975168690958185,2.4635627530364363,0.7064777327935232,3.0463967611336003,1.7719298245614032,0.8805668016194339,3.596302294197052,-0.031039136302294157,0.48785425101214586,-11.954655870445343,-3.320566801619435,-5.806511470985157,1.4811066126855614,-1.5883940620782724,2.6459379217273877,1.4898785425101213,-0.8407557354925768,4.643421052631567,0.2699055330634278,-0.16936572199730093,16.790371120107963,1.9716936572199728,2.0736572199730148,-1.5773009446693624,-1.984500674763808,-0.03564102564102567,-0.622132253711202,-0.13292847503373828,1.8387314439946003,-4.610661268556004,0.479082321187585,0.1045883940620782,0.14439946018893385,4.424561403508761,-3.7422402159244275,1.1572199730094468
642,2018020643,2019-01-05,Kings,4,Oilers,0,H,H_reg,1,"2019-01-05 - Oilers 0, Kings 4",Los Angeles Kings,60.0,-1.153571428571432,1.8857142857142861,-1.332833333333319,-1.076190476190476,1.7369047619047606,-1.5238452380952197,-1.3976190476190489,0.8130952380952365,-1.8055833333333382,-0.6107142857142858,-0.1511904761904761,-5.368000000000002,-0.25444047619047616,-0.03433333333333399,-2.059857142857169,-2.705952380952379,-0.9892857142857139,-1.7291309523809417,-1.319047619047618,-1.4988095238095234,0.9869880952380967,-1.2571428571428571,-0.3880952380952385,-2.591857142857137,-0.25476190476190474,0.12142857142857144,-7.39383333333334,1.822297619047621,-5.63757142857142,-1.3869047619047628,0.5095238095238095,-3.3613571428571447,-1.154761904761905,-0.16666666666666696,-5.194761904761897,-0.45238095238095233,-0.13928571428571435,-3.7619880952380953,-4.883404761904764,1.7814999999999799,0.4392857142857167,2.970238095238095,-2.7081190476190358,0.4345238095238102,0.9321428571428569,-1.1361666666666537,0.04999999999999999,-0.17380952380952386,2.510000000000005,0.6885595238095243,0.9092857142857298,-1.7310595238095194,0.39686904761903463,-0.013478571428571562,0.14880952380952372,-0.6107142857142858,-1.3976190476190489,-4.5095238095238095,-2.121428571428572,-0.1904761904761907,-0.22142857142857147,2.9892857142856997,-1.0083333333333346,-4.516666666666667
643,2018020644,2019-01-05,Sharks,5,Lightning,2,H,H_reg,1,"2019-01-05 - Lightning 2, Sharks 5",San Jose Sharks,60.0,5.497677119628349,-4.434959349593491,4.097659698025552,3.2398373983739788,-3.9384436701509884,4.059384436701521,1.1248548199767683,-4.009872241579558,3.995528455284557,-0.7183507549361208,0.19279907084785153,-6.027497096399564,0.19409407665505007,0.13194541231126555,0.18909407665506706,-1.2590011614401853,-2.135307781649246,1.0362891986062621,1.1295005807200926,1.2502903600464563,-1.1529326364692025,1.0145180023228804,0.8333333333333339,-0.8095644599303142,-0.33681765389082474,0.1260162601626016,-8.711056910569106,-5.908472706155635,-0.6177816492450603,-2.3885017421602797,-3.385598141695702,2.0673867595819004,-1.9918699186991873,-2.640534262485482,2.568803716608606,-0.48664343786295006,0.027874564459930307,-5.991660859465746,-1.8089605110336837,-2.691916376306608,4.029616724738673,-3.4396051103368173,7.435522648083619,1.82636469221835,-2.046457607433217,7.6770092915215,0.0824622531939605,-0.05632984901277582,3.852433217189322,-0.21801974448315864,-0.06227061556330682,-2.188333333333338,-2.0424622531939463,-0.042329849012776144,-0.4965156794425081,-0.7183507549361208,1.1492450638792064,-6.3130081300813,-0.09233449477351918,-0.4390243902439024,-0.31068524970963995,-0.11951219512196332,1.1794425087108014,1.616144018583042
644,2018020645,2019-01-06,Coyotes,5,Rangers,0,H,H_reg,1,"2019-01-06 - Rangers 0, Coyotes 5",Arizona Coyotes,60.0,6.9109756097561,-5.217073170731709,5.208853658536597,4.545731707317074,-3.701829268292684,4.63797560975609,2.2384146341463413,-3.21463414634146,4.125652439024385,-0.26158536585365866,-0.49634146341463437,-2.318408536585366,0.08884756097560897,-0.20212804878048685,2.6795182926829355,2.115243902439026,-3.914634146341463,5.2576890243902525,-0.4237804878048781,-0.4774390243902431,0.5334695121951185,-0.8682926829268292,-0.11707317073170742,-1.6758963414633996,-0.6719512195121952,-0.08841463414634143,-15.151158536585356,-7.74635365853659,-0.380664634146342,2.5390243902439025,-3.43719512195122,8.660780487804871,1.8323170731707314,-2.0774390243902445,11.154060975609752,0.4231707317073171,-0.16951219512195115,8.27024390243902,3.300176829268292,-0.15568292682925744,3.6780487804878064,-1.5725609756097576,5.746365853658524,1.076219512195122,-0.8475609756097562,4.64088414634147,-0.01097560975609757,-0.21158536585365856,5.6910548780487815,-0.13949390243902515,1.4207378048780583,-1.6205548780487788,0.5577865853658466,-0.010648780487803822,-1.5152439024390247,-0.26158536585365866,2.2384146341463413,-3.43719512195122,-1.2871951219512194,0.34390243902439055,-0.038414634146341387,-0.23810975609755758,-5.03109756097561,-2.05670731707317
645,2018020646,2019-01-06,Golden Knights,3,Devils,2,H,H_reg,1,"2019-01-06 - Devils 2, Golden Knights 3",Vegas Golden Knights,60.0,7.236363636363642,-4.881818181818183,5.098522727272737,1.7704545454545482,-4.584090909090904,3.6319999999999837,0.1545454545454561,-3.038636363636364,2.1257954545454396,0.02499999999999991,-0.6636363636363636,5.377704545454549,0.06597727272727338,-0.38193181818181854,3.5885454545454465,4.243181818181817,-2.206818181818182,5.70720454545458,0.7704545454545446,0.1363636363636367,0.25690909090912584,0.25909090909090793,-0.1795454545454538,0.1044772727272516,0.08863636363636362,-0.17500000000000004,3.342181818181821,2.140454545454549,1.4984999999999786,3.4727272727272727,-2.343181818181817,9.213568181818182,0.7409090909090921,-1.081818181818182,6.1848636363636444,0.04772727272727273,-0.1454545454545454,5.663136363636362,0.3509090909090924,-0.23824999999999363,1.7386363636363633,-3.1818181818181834,4.807068181818202,-0.6795454545454547,-2.293181818181818,2.318022727272755,-0.054545454545454564,-0.2886363636363637,12.197227272727275,-0.6229318181818178,1.9892954545454558,0.16636363636363782,0.9339999999999975,0.010984090909091027,-0.29772727272727373,0.02499999999999991,0.13181818181818272,5.156818181818185,-1.4909090909090912,-0.20454545454545459,-0.03409090909090906,1.4218181818181748,0.1568181818181813,2.461363636363636
646,2018020647,2019-01-06,Senators,4,Hurricanes,5,H,A_reg,0,"2019-01-06 - Hurricanes 5, Senators 4",Ottawa Senators,60.0,-16.502380952380946,14.94642857142857,-13.03740476190476,-12.57261904761905,10.441666666666663,-12.728833333333313,-7.679761904761904,9.283333333333335,-12.777333333333331,0.592857142857143,1.1761904761904765,0.5882976190476086,-1.0817142857142872,0.306333333333332,-10.972380952380945,-7.37261904761905,4.56904761904762,-10.373833333333302,-4.0964285714285715,0.5166666666666657,-7.904857142857132,-2.416666666666666,0.7261904761904763,-6.9529642857142875,0.26309523809523805,0.18333333333333335,1.7805714285714203,7.381500000000004,0.13546428571427782,-3.276190476190477,4.052380952380952,-11.710916666666677,-1.659523809523809,1.742857142857142,-12.076833333333347,0.2333333333333334,0.5380952380952382,-7.877130952380945,5.604916666666665,-4.919404761904758,-8.465476190476188,9.82142857142857,-17.144428571428605,-3.954761904761906,7.217857142857142,-18.929892857142868,0.0011904761904761862,0.4619047619047619,-17.38102380952381,1.5048809523809528,-2.0985000000000014,3.9737142857142906,-0.25307142857143106,0.03719523809523828,4.504761904761905,0.592857142857143,-7.679761904761904,-6.595238095238095,2.4821428571428577,-0.42619047619047645,0.11785714285714288,-0.4234523809523765,0.3809523809523814,-4.169047619047619
647,2018020648,2019-01-06,Red Wings,2,Capitals,3,H,A_reg,0,"2019-01-06 - Capitals 3, Red Wings 2",Detroit Red Wings,60.0,-4.211046511627906,1.5244186046511672,-2.45801162790697,-2.690697674418601,3.439534883720924,-3.3344127906976695,-0.8593023255813925,1.848255813953493,-1.925174418604641,-0.6593023255813955,0.37558139534883717,-9.631668604651153,-0.32088953488371974,0.13409302325581285,-4.122668604651182,-2.330232558139535,0.4494186046511608,-2.7627383720930396,-0.16802325581395294,-0.786046511627907,1.097651162790683,0.14883720930232514,-0.2616279069767433,2.352593023255814,-0.06162790697674425,-0.1953488372093024,3.590470930232563,-0.4408430232558125,-0.07408720930231993,-2.1622093023255804,1.2354651162790695,-5.771656976744197,-0.3593023255813961,2.3412790697674417,-9.699866279069767,-0.11104651162790702,0.1191860465116279,-10.941866279069764,-0.6911744186046533,-0.5105988372093151,-2.1290697674418624,1.347674418604651,-3.510645348837201,-1.138372093023257,-0.16511627906976756,-3.0068081395348827,-0.45465116279069767,0.41046511627906973,-30.547808139534894,-3.311395348837209,-3.386424418604662,-1.7451046511627908,-0.9363313953488444,-0.026800581395349132,-1.9151162790697676,-0.6593023255813955,-0.8593023255813925,-0.9941860465116292,0.06976744186046524,-0.5151162790697672,-0.23313953488372097,4.802965116279061,2.0691860465116267,-2.125
648,2018020649,2019-01-06,Jets,5,Stars,1,H,H_reg,1,"2019-01-06 - Stars 1, Jets 5",Winnipeg Jets,60.0,5.915476190476191,-2.1666666666666643,3.967892857142864,4.3797619047619065,-0.6738095238095241,3.118940476190488,2.3166666666666664,0.6369047619047628,1.9320119047619144,0.586904761904762,0.2071428571428573,-0.2227976190476184,0.2305238095238087,0.010440476190475945,2.8170595238094975,0.8142857142857167,-1.3583333333333307,3.783059523809527,-0.473809523809523,0.08452380952381056,0.49969047619048723,-0.6011904761904763,0.01904761904761898,-0.1769166666666635,0.07738095238095233,0.35833333333333317,-9.292619047619048,-1.3288452380952371,-6.956666666666678,1.288095238095238,-1.442857142857143,5.90836904761904,1.0547619047619055,0.44285714285714306,3.052119047619044,0.40595238095238084,-0.05714285714285705,11.180226190476183,3.302035714285717,2.0874285714285747,4.711904761904762,-0.1345238095238095,4.541535714285715,2.289285714285713,0.5857142857142872,3.4406190476190446,0.07380952380952388,-0.07380952380952382,7.777869047619056,-0.4891666666666663,1.7305952380952618,1.211738095238097,-0.6758690476190594,0.005278571428571244,-1.492857142857142,0.586904761904762,2.291666666666668,-1.8964285714285722,1.2452380952380953,0.4785714285714282,0.3023809523809523,-0.588809523809509,-2.0547619047619055,0.8880952380952385
649,2018020650,2019-01-06,Penguins,3,Blackhawks,5,H,A_reg,0,"2019-01-06 - Blackhawks 5, Penguins 3",Pittsburgh Penguins,60.0,-0.3726602382302957,-0.020419739081113164,0.3155133295518908,1.3771979580260947,-2.4038570618264288,2.5466591038003514,1.1191151446398209,-1.6046511627906952,2.3279636982416534,0.6273397617697105,-0.7997731140102102,10.245802609188893,0.09001701644923443,-0.458667044809983,4.336653431650596,-0.36358479863868354,-3.790697674418606,2.9301474758933566,1.3658536585365848,-2.613159387407828,7.886579693703908,1.6920022688598984,-2.0482132728304023,9.40211571185479,0.43732274532047644,-0.32614861032331244,14.603970504821334,1.12838910947249,0.006386840612606193,-1.7294384571752701,-1.1775382870107762,-0.369444129325025,-0.356211003970504,0.0771412365286448,-1.0185876347135618,0.18604651162790697,-0.14520703346568353,3.384549064095296,0.9033011911514457,-0.031917186613725335,-0.6216676120249574,2.6182643221781063,-2.1739761769711023,-0.7589336358479866,-0.22688598979013186,-0.48027226318774296,0.09585933068633018,-0.2597844583096994,10.984900737379462,0.4184231423709588,1.698961996596708,1.269143505388545,1.5620873511060722,0.028355076574021587,2.383437322745321,0.6273397617697105,1.0947249007373827,13.475326148610323,-1.0862166761202499,-0.21951219512195141,0.2909812819058423,0.4084515031196858,0.7646057855927406,1.1945547362450375
650,2018020651,2019-01-06,Ducks,0,Oilers,4,H,A_reg,0,"2019-01-06 - Oilers 4, Ducks 0",Anaheim Ducks,60.0,-2.581300813008127,6.8222996515679455,-4.140180023228808,-1.6968641114982574,6.398954703832757,-4.470278745644592,-1.8455284552845512,4.1254355400696845,-4.631840882694526,-0.3513356562137049,-0.31416957026713144,-2.5359523809523736,-0.22610917537746822,0.6099186991869918,-7.217514518002332,-1.9698025551684069,5.842624854819974,-6.398948896631808,-0.8461091753774692,2.6219512195121943,-6.464390243902443,-0.6852497096399537,2.9727061556329843,-9.940516840882701,0.016260162601625883,0.15563298490127764,1.1963124274099997,2.9169047619047603,2.908914053426244,-1.1236933797909412,3.220673635307781,-6.600900116144025,-0.7903600464576073,1.5731707317073171,-6.964872241579556,-0.3803716608594657,-0.1655052264808362,-7.089547038327524,-4.346922183507548,3.7261149825783946,-1.3821138211382085,1.4198606271776981,-3.0981475029035863,-1.029616724738677,-0.11324041811846719,-2.1283797909407483,-0.010452961672473893,-0.2770034843205575,12.659698025551684,0.7999128919860627,2.0268583042973347,-0.344610917537743,2.0290824622531574,0.016845528455284642,0.4233449477351918,-0.3513356562137049,-1.8693379790940767,-4.360627177700348,-0.44773519163763,-0.1904761904761907,-0.2055749128919861,4.605574912891974,-0.3815331010452958,-2.04006968641115
651,2018020652,2019-01-07,Maple Leafs,0,Predators,4,H,A_reg,0,"2019-01-07 - Predators 4, Maple Leafs 0",Toronto Maple Leafs,60.0,4.060692002268858,8.010777084515034,-1.7314747589336577,2.250709018718098,7.372093023255815,-2.8337663074305297,-0.6069200226885982,3.647192285876347,-3.374469653998851,0.6840612592172435,0.24446965399886533,1.0430629608621729,0.37424276800907563,0.28765740215541635,1.1589903573454663,5.302892796369829,4.3647192285876315,0.3462280204197512,2.9608621667612027,0.643788996029496,5.340663641520159,1.6795235394214405,-0.5717526942711295,7.13276233692568,0.5082246171298921,0.18321043675553028,0.7328530913216014,2.2158820192853135,-5.4488825865002894,2.3420306296086224,3.720930232558139,-2.668173567782169,0.8848553601815077,1.6880317640385707,-3.0301304594441376,0.21610890527509918,0.014180374361883241,9.443114010209868,0.8886727169597233,2.5428417470221376,-1.15201361315939,4.888258650028362,-5.4881962563811655,-3.515598411798072,2.4316505955757233,-10.605655133295535,0.05048213272830404,-0.027226318774815683,4.438457175269427,1.133085649461147,0.8564719228587592,2.413550765740215,0.03942144072603071,0.024606920022688827,0.6386840612592177,0.6840612592172435,-0.583664208735108,-1.0334656834940432,-1.5042541123085655,-0.690300623936472,0.1213840045377198,0.9205899035734504,1.7163925127623365,1.3624503686897338
652,2018020653,2019-01-07,Flyers,0,Blues,3,H,A_reg,0,"2019-01-07 - Blues 3, Flyers 0",Philadelphia Flyers,60.0,4.02376485303315,-0.805503439649776,1.999681050656676,2.9455909943714857,-0.3545966228893036,1.6563664790493888,1.036898061288305,-0.09756097560975618,0.5583427141963782,-0.04002501563477212,0.32770481550969377,-5.007148217636015,0.30276422764227595,-0.02297060662914241,2.920544090056282,-1.2220137585991253,-3.0938086303939976,2.079762351469668,1.1782363977485915,-0.33833646028767994,2.945722326454046,1.053783614759224,-0.23202001250781912,4.228742964352726,0.07754846779237012,-0.03877423389618517,2.1368355222013804,-0.3263914946841773,0.39644152595370485,-2.4002501563477168,-2.755472170106314,0.8264227642276296,-1.5928705440900561,-2.0356472795497176,1.7298061288304964,-0.03752345215759856,0.1694809255784866,-7.850650406504059,1.6306378986866807,-4.9199223540686745,3.424640400250155,1.9512195121951237,1.5313821138211452,1.1669793621013138,1.849906191369607,-1.8401250781738554,-0.026266416510318913,0.1751094434021263,-6.1234521575985,-0.1367729831144464,-0.9925515947467147,-0.15242651657285933,-1.0149530956848167,-0.011659161976235288,-0.45090681676047417,-0.04002501563477212,1.036898061288305,2.245153220762976,0.21763602251407121,-0.15259537210756724,-0.20075046904315202,4.100062539086949,2.0769230769230766,-3.007504690431519
653,2018020654,2019-01-07,Canadiens,0,Wild,1,H,A_reg,0,"2019-01-07 - Wild 1, Canadiens 0",Montreal Canadiens,60.0,7.986904761904761,-1.3154761904761898,3.721416666666663,3.403571428571432,-0.4630952380952422,2.027690476190479,2.220238095238095,1.571428571428573,0.22488095238094985,0.12142857142857144,0.3178571428571426,-0.8235595238095215,0.05901190476190532,-0.07997619047619109,0.5491309523809704,2.8714285714285737,2.9964285714285737,-0.8790952380952319,-0.19166666666666643,2.0809523809523807,-5.803797619047614,-0.1845238095238102,1.492857142857142,-6.0919761904761955,0.16428571428571415,0.02619047619047632,0.9048214285714167,-0.4308809523809529,3.352619047619058,3.0630952380952365,0.9154761904761894,2.354238095238088,0.9785714285714286,1.1928571428571422,-2.0756071428571516,-0.11190476190476184,0.4654761904761905,-8.383511904761896,-2.6464642857142895,-2.432273809523835,5.405952380952378,-2.6595238095238116,7.481833333333313,1.3095238095238102,-0.8857142857142861,3.9498333333333306,0.09761904761904766,-0.17142857142857143,10.198488095238098,0.7096904761904756,2.057464285714289,-0.4883809523809557,-0.1983095238095558,-0.006959523809523471,-0.8523809523809529,0.12142857142857144,2.220238095238095,7.732142857142858,0.28452380952380985,0.3857142857142857,-0.22142857142857147,-3.40619047619046,5.232142857142858,0.5095238095238095
654,2018020655,2019-01-07,Blackhawks,3,Flames,4,H,A_reg,0,"2019-01-07 - Flames 4, Blackhawks 3",Chicago Blackhawks,60.0,-1.8086680761099387,7.6881606765327675,-4.478044397462995,-2.284355179704015,7.149048625792815,-5.594677589852012,-0.8007399577166971,5.963002114164908,-5.491754756871039,-0.6490486257928119,0.7769556025369977,-8.626173361522213,-0.3277589852008469,0.7269397463002099,-8.670581395348869,-0.34936575052854124,5.67970401691332,-5.558710359408053,-1.3017970401691343,2.677061310782241,-7.6245401691331836,-1.1670190274841445,2.057610993657505,-8.342573995771666,-0.4762156448202959,0.16754756871035936,-9.416680761099364,-0.16691331923890118,1.1627114164904668,0.9524312896405931,3.0026427061310788,-3.803927061310766,-0.2251585623678647,1.472515856236786,-4.779709302325578,-0.08932346723044393,0.44133192389006337,-10.886839323467228,0.9510359408033828,-2.917484143763218,-0.49312896405919915,2.4762156448202965,-3.7641754756870967,1.1062367864693439,3.1818181818181817,-4.938747357293856,-0.03382663847780126,0.12367864693446085,-5.214862579281181,-0.36870507399577157,-0.07528541226216134,-1.5033509513742072,-0.14934989429177392,-0.0165613107822411,0.5391120507399574,-0.6490486257928119,-0.8007399577166971,1.3017970401691343,-1.1670190274841445,-0.558139534883721,-0.2669133192389006,-2.7202431289640643,-4.528541226215646,-2.0327695560253707
655,2018020656,2019-01-07,Sharks,3,Kings,1,H,H_reg,1,"2019-01-07 - Kings 1, Sharks 3",San Jose Sharks,60.0,11.255813953488364,-5.744186046511622,7.3641860465116125,8.767441860465112,-4.558139534883722,7.6634883720930205,6.511627906976745,-3.1627906976744207,7.721162790697683,1.2325581395348837,0.11627906976744207,8.045581395348826,0.7990697674418588,-0.06325581395348845,7.740000000000009,6.511627906976745,-1.0,7.061162790697672,4.302325581395348,1.3488372093023244,5.531395348837229,3.7441860465116283,1.1395348837209296,6.825813953488371,0.6976744186046511,0.2790697674418603,5.072325581395347,0.5283720930232505,0.34418604651160933,2.2093023255813957,-2.348837209302326,7.364186046511648,1.5813953488372086,-0.4883720930232558,8.652325581395353,0.37209302325581395,0.09302325581395343,5.736279069767441,4.0702325581395336,-1.7199999999999847,4.348837209302328,-4.511627906976745,9.063953488372093,1.4418604651162799,-2.953488372093023,8.860232558139536,0.16279069767441867,-0.16279069767441862,13.953488372093027,0.5286046511627909,1.1611627906976736,2.395116279069761,-1.6651162790697498,0.00737209302325581,-1.1860465116279055,1.2325581395348837,6.511627906976745,-4.604651162790699,1.1860465116279064,0.18604651162790686,0.3255813953488372,-1.2860465116279087,-1.5348837209302335,4.4186046511627906
